,Produto,Região,Dia,Mês,Ano,Unidade,Preço,Data,Aumento,Aceleracao
24208,Salada longa vida AA - atacado,São Paulo (capital),23,9,2021,Caixa 20 kg,59.17,2021-09-23,4.789999999999999,7.909999999999997
24209,Salada longa vida AA - atacado,São Paulo (capital),24,9,2021,Caixa 20 kg,51.88,2021-09-24,-7.289999999999999,-12.079999999999998
24210,Salada longa vida AA - atacado,São Paulo (capital),27,9,2021,Caixa 20 kg,57.08,2021-09-27,5.199999999999996,12.489999999999995
24211,Salada longa vida AA - atacado,São Paulo (capital),28,9,2021,Caixa 20 kg,54.38,2021-09-28,-2.6999999999999957,-7.8999999999999915
24212,Salada longa vida AA - atacado,São Paulo (capital),29,9,2021,Caixa 20 kg,57.0,2021-09-29,2.6199999999999974,5.319999999999993
24213,Salada longa vida AA - atacado,São Paulo (capital),30,9,2021,Caixa 20 kg,54.38,2021-09-30,-2.6199999999999974,-5.239999999999995
24214,Salada longa vida AA - atacado,São Paulo (capital),1,10,2021,Caixa 20 kg,56.88,2021-10-01,2.5,5.119999999999997
24215,Salada longa vida AA - atacado,São Paulo (capital),4,10,2021,Caixa 20 kg,85.71,2021-10-04,28.82999999999999,26.32999999999999
24216,Salada longa vida AA - atacado,São Paulo (capital),5,10,2021,Caixa 20 kg,73.33,2021-10-05,-12.379999999999995,-41.20999999999999
24217,Salada longa vida AA - atacado,São Paulo (capital),6,10,2021,Caixa 20 kg,70.0,2021-10-06,-3.3299999999999983,9.049999999999997
24218,Salada longa vida AA - atacado,São Paulo (capital),7,10,2021,Caixa 20 kg,72.5,2021-10-07,2.5,5.829999999999998
24219,Salada longa vida AA - atacado,São Paulo (capital),8,10,2021,Caixa 20 kg,73.33,2021-10-08,0.8299999999999983,-1.6700000000000017
24220,Salada longa vida AA - atacado,São Paulo (capital),11,10,2021,Caixa 20 kg,75.0,2021-10-11,1.6700000000000017,0.8400000000000034
24221,Salada longa vida AA - atacado,São Paulo (capital),13,10,2021,Caixa 20 kg,75.0,2021-10-13,0.0,-1.6700000000000017
24222,Salada longa vida AA - atacado,São Paulo (capital),14,10,2021,Caixa 20 kg,73.33,2021-10-14,-1.6700000000000017,-1.6700000000000017
24223,Salada longa vida AA - atacado,São Paulo (capital),15,10,2021,Caixa 20 kg,58.5,2021-10-15,-14.829999999999998,-13.159999999999997
24224,Salada longa vida AA - atacado,São Paulo (capital),18,10,2021,Caixa 20 kg,55.0,2021-10-18,-3.5,11.329999999999998
24225,Salada longa vida AA - atacado,São Paulo (capital),19,10,2021,Caixa 20 kg,56.0,2021-10-19,1.0,4.5
24226,Salada longa vida AA - atacado,São Paulo (capital),20,10,2021,Caixa 20 kg,52.5,2021-10-20,-3.5,-4.5
24227,Salada longa vida AA - atacado,São Paulo (capital),21,10,2021,Caixa 20 kg,58.75,2021-10-21,6.25,9.75
24228,Salada longa vida AA - atacado,São Paulo (capital),22,10,2021,Caixa 20 kg,65.0,2021-10-22,6.25,0.0
24229,Salada longa vida AA - atacado,São Paulo (capital),25,10,2021,Caixa 20 kg,60.0,2021-10-25,-5.0,-11.25
24230,Salada longa vida AA - atacado,São Paulo (capital),26,10,2021,Caixa 20 kg,55.0,2021-10-26,-5.0,0.0
24231,Salada longa vida AA - atacado,São Paulo (capital),27,10,2021,Caixa 20 kg,60.0,2021-10-27,5.0,10.0
24232,Salada longa vida AA - atacado,São Paulo (capital),28,10,2021,Caixa 20 kg,57.5,2021-10-28,-2.5,-7.5
24233,Salada longa vida AA - atacado,São Paulo (capital),29,10,2021,Caixa 20 kg,60.0,2021-10-29,2.5,5.0
24234,Salada longa vida AA - atacado,São Paulo (capital),1,11,2021,Caixa 20 kg,63.75,2021-11-01,3.75,1.25
24235,Salada longa vida AA - atacado,São Paulo (capital),3,11,2021,Caixa 20 kg,63.75,2021-11-03,0.0,-3.75
24236,Salada longa vida AA - atacado,São Paulo (capital),4,11,2021,Caixa 20 kg,60.0,2021-11-04,-3.75,-3.75
24237,Salada longa vida AA - atacado,São Paulo (capital),5,11,2021,Caixa 20 kg,61.25,2021-11-05,1.25,5.0
24238,Salada longa vida AA - atacado,São Paulo (capital),8,11,2021,Caixa 20 kg,50.0,2021-11-08,-11.25,-12.5
24239,Salada longa vida AA - atacado,São Paulo (capital),9,11,2021,Caixa 20 kg,53.75,2021-11-09,3.75,15.0
24240,Salada longa vida AA - atacado,São Paulo (capital),10,11,2021,Caixa 20 kg,53.75,2021-11-10,0.0,-3.75
24241,Salada longa vida AA - atacado,São Paulo (capital),11,11,2021,Caixa 20 kg,52.5,2021-11-11,-1.25,-1.25
24242,Salada longa vida AA - atacado,São Paulo (capital),12,11,2021,Caixa 20 kg,50.0,2021-11-12,-2.5,-1.25
24243,Salada longa vida AA - atacado,São Paulo (capital),16,11,2021,Caixa 20 kg,38.75,2021-11-16,-11.25,-8.75
24244,Salada longa vida AA - atacado,São Paulo (capital),17,11,2021,Caixa 20 kg,38.0,2021-11-17,-0.75,10.5
24245,Salada longa vida AA - atacado,São Paulo (capital),18,11,2021,Caixa 20 kg,38.0,2021-11-18,0.0,0.75
24246,Salada longa vida AA - atacado,São Paulo (capital),19,11,2021,Caixa 20 kg,46.25,2021-11-19,8.25,8.25
24247,Salada longa vida AA - atacado,São Paulo (capital),22,11,2021,Caixa 20 kg,61.25,2021-11-22,15.0,6.75
24248,Salada longa vida AA - atacado,São Paulo (capital),23,11,2021,Caixa 20 kg,61.25,2021-11-23,0.0,-15.0
24249,Salada longa vida AA - atacado,São Paulo (capital),24,11,2021,Caixa 20 kg,60.0,2021-11-24,-1.25,-1.25
24250,Salada longa vida AA - atacado,São Paulo (capital),25,11,2021,Caixa 20 kg,60.0,2021-11-25,0.0,1.25
24251,Salada longa vida AA - atacado,São Paulo (capital),26,11,2021,Caixa 20 kg,62.5,2021-11-26,2.5,2.5
24252,Salada longa vida AA - atacado,São Paulo (capital),29,11,2021,Caixa 20 kg,60.0,2021-11-29,-2.5,-5.0
24253,Salada longa vida AA - atacado,São Paulo (capital),30,11,2021,Caixa 20 kg,55.0,2021-11-30,-5.0,-2.5
24254,Salada longa vida AA - atacado,São Paulo (capital),1,12,2021,Caixa 20 kg,57.5,2021-12-01,2.5,7.5
24255,Salada longa vida AA - atacado,São Paulo (capital),2,12,2021,Caixa 20 kg,46.25,2021-12-02,-11.25,-13.75
24256,Salada longa vida AA - atacado,São Paulo (capital),3,12,2021,Caixa 20 kg,43.75,2021-12-03,-2.5,8.75
24257,Salada longa vida AA - atacado,São Paulo (capital),6,12,2021,Caixa 20 kg,43.33,2021-12-06,-0.4200000000000017,2.0799999999999983
24258,Salada longa vida AA - atacado,São Paulo (capital),7,12,2021,Caixa 20 kg,50.0,2021-12-07,6.670000000000002,7.090000000000003
24259,Salada longa vida AA - atacado,São Paulo (capital),8,12,2021,Caixa 20 kg,43.33,2021-12-08,-6.670000000000002,-13.340000000000003
24260,Salada longa vida AA - atacado,São Paulo (capital),9,12,2021,Caixa 20 kg,51.25,2021-12-09,7.920000000000002,14.590000000000003
24261,Salada longa vida AA - atacado,São Paulo (capital),10,12,2021,Caixa 20 kg,51.25,2021-12-10,0.0,-7.920000000000002
24262,Salada longa vida AA - atacado,São Paulo (capital),13,12,2021,Caixa 20 kg,60.0,2021-12-13,8.75,8.75
24263,Salada longa vida AA - atacado,São Paulo (capital),14,12,2021,Caixa 20 kg,56.67,2021-12-14,-3.3299999999999983,-12.079999999999998
24264,Salada longa vida AA - atacado,São Paulo (capital),15,12,2021,Caixa 20 kg,60.83,2021-12-15,4.159999999999997,7.489999999999995
24265,Salada longa vida AA - atacado,São Paulo (capital),16,12,2021,Caixa 20 kg,58.75,2021-12-16,-2.0799999999999983,-6.239999999999995
24266,Salada longa vida AA - atacado,São Paulo (capital),17,12,2021,Caixa 20 kg,60.0,2021-12-17,1.25,3.3299999999999983
24267,Salada longa vida AA - atacado,São Paulo (capital),20,12,2021,Caixa 20 kg,72.5,2021-12-20,12.5,11.25
24268,Salada longa vida AA - atacado,São Paulo (capital),21,12,2021,Caixa 20 kg,70.0,2021-12-21,-2.5,-15.0
24269,Salada longa vida AA - atacado,São Paulo (capital),22,12,2021,Caixa 20 kg,68.33,2021-12-22,-1.6700000000000017,0.8299999999999983
24270,Salada longa vida AA - atacado,São Paulo (capital),23,12,2021,Caixa 20 kg,60.0,2021-12-23,-8.329999999999998,-6.659999999999997
24271,Salada longa vida AA - atacado,São Paulo (capital),27,12,2021,Caixa 20 kg,78.75,2021-12-27,18.75,27.08
24272,Salada longa vida AA - atacado,São Paulo (capital),28,12,2021,Caixa 20 kg,52.0,2021-12-28,-26.75,-45.5
24273,Salada longa vida AA - atacado,São Paulo (capital),29,12,2021,Caixa 20 kg,52.0,2021-12-29,0.0,26.75
24274,Salada longa vida AA - atacado,São Paulo (capital),30,12,2021,Caixa 20 kg,55.0,2021-12-30,3.0,3.0
24275,Salada longa vida AA - atacado,São Paulo (capital),3,1,2022,Caixa 20 kg,54.0,2022-01-03,-1.0,-4.0
24276,Salada longa vida AA - atacado,São Paulo (capital),4,1,2022,Caixa 20 kg,56.25,2022-01-04,2.25,3.25
24277,Salada longa vida AA - atacado,São Paulo (capital),5,1,2022,Caixa 20 kg,60.0,2022-01-05,3.75,1.5
24278,Salada longa vida AA - atacado,São Paulo (capital),6,1,2022,Caixa 20 kg,67.5,2022-01-06,7.5,3.75
24279,Salada longa vida AA - atacado,São Paulo (capital),7,1,2022,Caixa 20 kg,55.0,2022-01-07,-12.5,-20.0
24280,Salada longa vida AA - atacado,São Paulo (capital),10,1,2022,Caixa 20 kg,53.0,2022-01-10,-2.0,10.5
24281,Salada longa vida AA - atacado,São Paulo (capital),11,1,2022,Caixa 20 kg,60.0,2022-01-11,7.0,9.0
24282,Salada longa vida AA - atacado,São Paulo (capital),12,1,2022,Caixa 20 kg,57.5,2022-01-12,-2.5,-9.5
24283,Salada longa vida AA - atacado,São Paulo (capital),13,1,2022,Caixa 20 kg,61.67,2022-01-13,4.170000000000002,6.670000000000002
24284,Salada longa vida AA - atacado,São Paulo (capital),14,1,2022,Caixa 20 kg,64.0,2022-01-14,2.3299999999999983,-1.8400000000000034
24285,Salada longa vida AA - atacado,São Paulo (capital),17,1,2022,Caixa 20 kg,57.5,2022-01-17,-6.5,-8.829999999999998
24286,Salada longa vida AA - atacado,São Paulo (capital),18,1,2022,Caixa 20 kg,57.5,2022-01-18,0.0,6.5
24287,Salada longa vida AA - atacado,São Paulo (capital),19,1,2022,Caixa 20 kg,61.67,2022-01-19,4.170000000000002,4.170000000000002
24288,Salada longa vida AA - atacado,São Paulo (capital),20,1,2022,Caixa 20 kg,61.67,2022-01-20,0.0,-4.170000000000002
24289,Salada longa vida AA - atacado,São Paulo (capital),21,1,2022,Caixa 20 kg,45.0,2022-01-21,-16.67,-16.67
24290,Salada longa vida AA - atacado,São Paulo (capital),24,1,2022,Caixa 20 kg,32.5,2022-01-24,-12.5,4.170000000000002
24291,Salada longa vida AA - atacado,São Paulo (capital),25,1,2022,Caixa 20 kg,38.33,2022-01-25,5.829999999999998,18.33
24292,Salada longa vida AA - atacado,São Paulo (capital),26,1,2022,Caixa 20 kg,28.0,2022-01-26,-10.329999999999998,-16.159999999999997
24293,Salada longa vida AA - atacado,São Paulo (capital),27,1,2022,Caixa 20 kg,30.0,2022-01-27,2.0,12.329999999999998
24294,Salada longa vida AA - atacado,São Paulo (capital),28,1,2022,Caixa 20 kg,30.0,2022-01-28,0.0,-2.0
24295,Salada longa vida AA - atacado,São Paulo (capital),31,1,2022,Caixa 20 kg,28.75,2022-01-31,-1.25,-1.25
24296,Salada longa vida AA - atacado,São Paulo (capital),1,2,2022,Caixa 20 kg,39.17,2022-02-01,10.420000000000002,11.670000000000002
24297,Salada longa vida AA - atacado,São Paulo (capital),2,2,2022,Caixa 20 kg,50.83,2022-02-02,11.659999999999997,1.2399999999999949
24298,Salada longa vida AA - atacado,São Paulo (capital),3,2,2022,Caixa 20 kg,38.33,2022-02-03,-12.5,-24.159999999999997
24299,Salada longa vida AA - atacado,São Paulo (capital),4,2,2022,Caixa 20 kg,40.83,2022-02-04,2.5,15.0
24300,Salada longa vida AA - atacado,São Paulo (capital),7,2,2022,Caixa 20 kg,50.83,2022-02-07,10.0,7.5
24301,Salada longa vida AA - atacado,São Paulo (capital),8,2,2022,Caixa 20 kg,42.0,2022-02-08,-8.829999999999998,-18.83
24302,Salada longa vida AA - atacado,São Paulo (capital),9,2,2022,Caixa 20 kg,63.0,2022-02-09,21.0,29.83
24303,Salada longa vida AA - atacado,São Paulo (capital),10,2,2022,Caixa 20 kg,56.25,2022-02-10,-6.75,-27.75
24304,Salada longa vida AA - atacado,São Paulo (capital),11,2,2022,Caixa 20 kg,57.14,2022-02-11,0.8900000000000006,7.640000000000001
24305,Salada longa vida AA - atacado,São Paulo (capital),14,2,2022,Caixa 20 kg,53.0,2022-02-14,-4.140000000000001,-5.030000000000001
24306,Salada longa vida AA - atacado,São Paulo (capital),15,2,2022,Caixa 20 kg,51.67,2022-02-15,-1.3299999999999983,2.8100000000000023
24307,Salada longa vida AA - atacado,São Paulo (capital),16,2,2022,Caixa 20 kg,57.14,2022-02-16,5.469999999999999,6.799999999999997
24308,Salada longa vida AA - atacado,São Paulo (capital),17,2,2022,Caixa 20 kg,52.0,2022-02-17,-5.140000000000001,-10.61
24309,Salada longa vida AA - atacado,São Paulo (capital),18,2,2022,Caixa 20 kg,63.33,2022-02-18,11.329999999999998,16.47
24310,Salada longa vida AA - atacado,São Paulo (capital),21,2,2022,Caixa 20 kg,62.5,2022-02-21,-0.8299999999999983,-12.159999999999997
24311,Salada longa vida AA - atacado,São Paulo (capital),22,2,2022,Caixa 20 kg,65.0,2022-02-22,2.5,3.3299999999999983
24312,Salada longa vida AA - atacado,São Paulo (capital),23,2,2022,Caixa 20 kg,68.0,2022-02-23,3.0,0.5
24313,Salada longa vida AA - atacado,São Paulo (capital),24,2,2022,Caixa 20 kg,73.33,2022-02-24,5.329999999999998,2.3299999999999983
24314,Salada longa vida AA - atacado,São Paulo (capital),25,2,2022,Caixa 20 kg,82.0,2022-02-25,8.670000000000002,3.3400000000000034
24315,Salada longa vida AA - atacado,São Paulo (capital),3,3,2022,Caixa 20 kg,70.0,2022-03-03,-12.0,-20.67
24316,Salada longa vida AA - atacado,São Paulo (capital),4,3,2022,Caixa 20 kg,62.5,2022-03-04,-7.5,4.5
24317,Salada longa vida AA - atacado,São Paulo (capital),7,3,2022,Caixa 20 kg,68.57,2022-03-07,6.069999999999993,13.569999999999993
24318,Salada longa vida AA - atacado,São Paulo (capital),8,3,2022,Caixa 20 kg,66.0,2022-03-08,-2.569999999999993,-8.639999999999986
24319,Salada longa vida AA - atacado,São Paulo (capital),9,3,2022,Caixa 20 kg,71.67,2022-03-09,5.670000000000002,8.239999999999995
24320,Salada longa vida AA - atacado,São Paulo (capital),10,3,2022,Caixa 20 kg,65.0,2022-03-10,-6.670000000000002,-12.340000000000003
24321,Salada longa vida AA - atacado,São Paulo (capital),11,3,2022,Caixa 20 kg,73.75,2022-03-11,8.75,15.420000000000002
24322,Salada longa vida AA - atacado,São Paulo (capital),14,3,2022,Caixa 20 kg,106.67,2022-03-14,32.92,24.17
24323,Salada longa vida AA - atacado,São Paulo (capital),15,3,2022,Caixa 20 kg,117.5,2022-03-15,10.829999999999998,-22.090000000000003
24324,Salada longa vida AA - atacado,São Paulo (capital),16,3,2022,Caixa 20 kg,113.13,2022-03-16,-4.3700000000000045,-15.200000000000003
24325,Salada longa vida AA - atacado,São Paulo (capital),17,3,2022,Caixa 20 kg,80.0,2022-03-17,-33.129999999999995,-28.75999999999999
24326,Salada longa vida AA - atacado,São Paulo (capital),18,3,2022,Caixa 20 kg,87.86,2022-03-18,7.859999999999999,40.989999999999995
24327,Salada longa vida AA - atacado,São Paulo (capital),21,3,2022,Caixa 20 kg,90.0,2022-03-21,2.1400000000000006,-5.719999999999999
24328,Salada longa vida AA - atacado,São Paulo (capital),22,3,2022,Caixa 20 kg,98.0,2022-03-22,8.0,5.859999999999999
24329,Salada longa vida AA - atacado,São Paulo (capital),23,3,2022,Caixa 20 kg,96.43,2022-03-23,-1.5699999999999932,-9.569999999999993
24330,Salada longa vida AA - atacado,São Paulo (capital),24,3,2022,Caixa 20 kg,92.5,2022-03-24,-3.930000000000007,-2.3600000000000136
24331,Salada longa vida AA - atacado,São Paulo (capital),25,3,2022,Caixa 20 kg,93.33,2022-03-25,0.8299999999999983,4.760000000000005
24332,Salada longa vida AA - atacado,São Paulo (capital),28,3,2022,Caixa 20 kg,98.75,2022-03-28,5.420000000000002,4.590000000000003
24333,Salada longa vida AA - atacado,São Paulo (capital),29,3,2022,Caixa 20 kg,110.0,2022-03-29,11.25,5.829999999999998
24334,Salada longa vida AA - atacado,São Paulo (capital),30,3,2022,Caixa 20 kg,92.5,2022-03-30,-17.5,-28.75
24335,Salada longa vida AA - atacado,São Paulo (capital),31,3,2022,Caixa 20 kg,103.75,2022-03-31,11.25,28.75
24336,Salada longa vida AA - atacado,São Paulo (capital),1,4,2022,Caixa 20 kg,95.0,2022-04-01,-8.75,-20.0
24337,Salada longa vida AA - atacado,São Paulo (capital),4,4,2022,Caixa 20 kg,98.33,2022-04-04,3.3299999999999983,12.079999999999998
24338,Salada longa vida AA - atacado,São Paulo (capital),5,4,2022,Caixa 20 kg,92.5,2022-04-05,-5.829999999999998,-9.159999999999997
24339,Salada longa vida AA - atacado,São Paulo (capital),6,4,2022,Caixa 20 kg,96.25,2022-04-06,3.75,9.579999999999998
24340,Salada longa vida AA - atacado,São Paulo (capital),7,4,2022,Caixa 20 kg,95.83,2022-04-07,-0.4200000000000017,-4.170000000000002
24341,Salada longa vida AA - atacado,São Paulo (capital),8,4,2022,Caixa 20 kg,97.5,2022-04-08,1.6700000000000017,2.0900000000000034
24342,Salada longa vida AA - atacado,São Paulo (capital),11,4,2022,Caixa 20 kg,90.0,2022-04-11,-7.5,-9.170000000000002
24343,Salada longa vida AA - atacado,São Paulo (capital),12,4,2022,Caixa 20 kg,90.0,2022-04-12,0.0,7.5
24344,Salada longa vida AA - atacado,São Paulo (capital),13,4,2022,Caixa 20 kg,90.0,2022-04-13,0.0,0.0
24345,Salada longa vida AA - atacado,São Paulo (capital),14,4,2022,Caixa 20 kg,102.5,2022-04-14,12.5,12.5
24346,Salada longa vida AA - atacado,São Paulo (capital),18,4,2022,Caixa 20 kg,103.33,2022-04-18,0.8299999999999983,-11.670000000000002
24347,Salada longa vida AA - atacado,São Paulo (capital),19,4,2022,Caixa 20 kg,97.0,2022-04-19,-6.329999999999998,-7.159999999999997
24348,Salada longa vida AA - atacado,São Paulo (capital),20,4,2022,Caixa 20 kg,84.0,2022-04-20,-13.0,-6.670000000000002
24349,Salada longa vida AA - atacado,São Paulo (capital),22,4,2022,Caixa 20 kg,83.33,2022-04-22,-0.6700000000000017,12.329999999999998
24350,Salada longa vida AA - atacado,São Paulo (capital),25,4,2022,Caixa 20 kg,60.0,2022-04-25,-23.33,-22.659999999999997
24351,Salada longa vida AA - atacado,São Paulo (capital),26,4,2022,Caixa 20 kg,58.75,2022-04-26,-1.25,22.08
24352,Salada longa vida AA - atacado,São Paulo (capital),27,4,2022,Caixa 20 kg,63.75,2022-04-27,5.0,6.25
24353,Salada longa vida AA - atacado,São Paulo (capital),28,4,2022,Caixa 20 kg,65.0,2022-04-28,1.25,-3.75
24354,Salada longa vida AA - atacado,São Paulo (capital),29,4,2022,Caixa 20 kg,65.0,2022-04-29,0.0,-1.25
24355,Salada longa vida AA - atacado,São Paulo (capital),2,5,2022,Caixa 20 kg,56.67,2022-05-02,-8.329999999999998,-8.329999999999998
24356,Salada longa vida AA - atacado,São Paulo (capital),3,5,2022,Caixa 20 kg,62.0,2022-05-03,5.329999999999998,13.659999999999997
24357,Salada longa vida AA - atacado,São Paulo (capital),4,5,2022,Caixa 20 kg,49.0,2022-05-04,-13.0,-18.33
24358,Salada longa vida AA - atacado,São Paulo (capital),5,5,2022,Caixa 20 kg,48.0,2022-05-05,-1.0,12.0
24359,Salada longa vida AA - atacado,São Paulo (capital),6,5,2022,Caixa 20 kg,51.25,2022-05-06,3.25,4.25
24360,Salada longa vida AA - atacado,São Paulo (capital),9,5,2022,Caixa 20 kg,52.0,2022-05-09,0.75,-2.5
24361,Salada longa vida AA - atacado,São Paulo (capital),10,5,2022,Caixa 20 kg,51.67,2022-05-10,-0.3299999999999983,-1.0799999999999983
24362,Salada longa vida AA - atacado,São Paulo (capital),11,5,2022,Caixa 20 kg,48.57,2022-05-11,-3.1000000000000014,-2.770000000000003
24363,Salada longa vida AA - atacado,São Paulo (capital),12,5,2022,Caixa 20 kg,49.0,2022-05-12,0.4299999999999997,3.530000000000001
24364,Salada longa vida AA - atacado,São Paulo (capital),13,5,2022,Caixa 20 kg,46.67,2022-05-13,-2.3299999999999983,-2.759999999999998
24365,Salada longa vida AA - atacado,São Paulo (capital),16,5,2022,Caixa 20 kg,51.25,2022-05-16,4.579999999999998,6.909999999999997
24366,Salada longa vida AA - atacado,São Paulo (capital),17,5,2022,Caixa 20 kg,48.0,2022-05-17,-3.25,-7.829999999999998
24367,Salada longa vida AA - atacado,São Paulo (capital),18,5,2022,Caixa 20 kg,52.5,2022-05-18,4.5,7.75
24368,Salada longa vida AA - atacado,São Paulo (capital),19,5,2022,Caixa 20 kg,53.75,2022-05-19,1.25,-3.25
24369,Salada longa vida AA - atacado,São Paulo (capital),20,5,2022,Caixa 20 kg,53.75,2022-05-20,0.0,-1.25
24370,Salada longa vida AA - atacado,São Paulo (capital),23,5,2022,Caixa 20 kg,56.0,2022-05-23,2.25,2.25
24371,Salada longa vida AA - atacado,São Paulo (capital),24,5,2022,Caixa 20 kg,62.5,2022-05-24,6.5,4.25
24372,Salada longa vida AA - atacado,São Paulo (capital),25,5,2022,Caixa 20 kg,63.0,2022-05-25,0.5,-6.0
24373,Salada longa vida AA - atacado,São Paulo (capital),26,5,2022,Caixa 20 kg,67.0,2022-05-26,4.0,3.5
24374,Salada longa vida AA - atacado,São Paulo (capital),27,5,2022,Caixa 20 kg,81.25,2022-05-27,14.25,10.25
24375,Salada longa vida AA - atacado,São Paulo (capital),30,5,2022,Caixa 20 kg,88.75,2022-05-30,7.5,-6.75
24376,Salada longa vida AA - atacado,São Paulo (capital),31,5,2022,Caixa 20 kg,78.33,2022-05-31,-10.420000000000002,-17.92
24377,Salada longa vida AA - atacado,São Paulo (capital),1,6,2022,Caixa 20 kg,66.25,2022-06-01,-12.079999999999998,-1.6599999999999966
24378,Salada longa vida AA - atacado,São Paulo (capital),2,6,2022,Caixa 20 kg,77.5,2022-06-02,11.25,23.33
24379,Salada longa vida AA - atacado,São Paulo (capital),3,6,2022,Caixa 20 kg,77.5,2022-06-03,0.0,-11.25
24380,Salada longa vida AA - atacado,São Paulo (capital),6,6,2022,Caixa 20 kg,63.75,2022-06-06,-13.75,-13.75
24381,Salada longa vida AA - atacado,São Paulo (capital),7,6,2022,Caixa 20 kg,55.0,2022-06-07,-8.75,5.0
24382,Salada longa vida AA - atacado,São Paulo (capital),8,6,2022,Caixa 20 kg,40.75,2022-06-08,-14.25,-5.5
24383,Salada longa vida AA - atacado,São Paulo (capital),9,6,2022,Caixa 20 kg,42.67,2022-06-09,1.9200000000000017,16.17
24384,Salada longa vida AA - atacado,São Paulo (capital),10,6,2022,Caixa 20 kg,40.0,2022-06-10,-2.6700000000000017,-4.590000000000003
24385,Salada longa vida AA - atacado,São Paulo (capital),13,6,2022,Caixa 20 kg,42.0,2022-06-13,2.0,4.670000000000002
24386,Salada longa vida AA - atacado,São Paulo (capital),14,6,2022,Caixa 20 kg,41.0,2022-06-14,-1.0,-3.0
24387,Salada longa vida AA - atacado,São Paulo (capital),15,6,2022,Caixa 20 kg,41.25,2022-06-15,0.25,1.25
24388,Salada longa vida AA - atacado,São Paulo (capital),17,6,2022,Caixa 20 kg,23.75,2022-06-17,-17.5,-17.75
24389,Salada longa vida AA - atacado,São Paulo (capital),20,6,2022,Caixa 20 kg,30.0,2022-06-20,6.25,23.75
24390,Salada longa vida AA - atacado,São Paulo (capital),21,6,2022,Caixa 20 kg,47.5,2022-06-21,17.5,11.25
24391,Salada longa vida AA - atacado,São Paulo (capital),22,6,2022,Caixa 20 kg,47.5,2022-06-22,0.0,-17.5
24392,Salada longa vida AA - atacado,São Paulo (capital),23,6,2022,Caixa 20 kg,46.25,2022-06-23,-1.25,-1.25
24393,Salada longa vida AA - atacado,São Paulo (capital),24,6,2022,Caixa 20 kg,50.0,2022-06-24,3.75,5.0
24394,Salada longa vida AA - atacado,São Paulo (capital),27,6,2022,Caixa 20 kg,45.0,2022-06-27,-5.0,-8.75
24395,Salada longa vida AA - atacado,São Paulo (capital),28,6,2022,Caixa 20 kg,41.67,2022-06-28,-3.3299999999999983,1.6700000000000017
24396,Salada longa vida AA - atacado,São Paulo (capital),29,6,2022,Caixa 20 kg,37.5,2022-06-29,-4.170000000000002,-0.8400000000000034
24397,Salada longa vida AA - atacado,São Paulo (capital),30,6,2022,Caixa 20 kg,33.33,2022-06-30,-4.170000000000002,0.0
24398,Salada longa vida AA - atacado,São Paulo (capital),1,7,2022,Caixa 20 kg,33.33,2022-07-01,0.0,4.170000000000002
24399,Salada longa vida AA - atacado,São Paulo (capital),4,7,2022,Caixa 20 kg,33.33,2022-07-04,0.0,0.0
24400,Salada longa vida AA - atacado,São Paulo (capital),5,7,2022,Caixa 20 kg,36.25,2022-07-05,2.9200000000000017,2.9200000000000017
24401,Salada longa vida AA - atacado,São Paulo (capital),6,7,2022,Caixa 20 kg,43.33,2022-07-06,7.079999999999998,4.159999999999997
24402,Salada longa vida AA - atacado,São Paulo (capital),7,7,2022,Caixa 20 kg,46.25,2022-07-07,2.9200000000000017,-4.159999999999997
24403,Salada longa vida AA - atacado,São Paulo (capital),8,7,2022,Caixa 20 kg,41.25,2022-07-08,-5.0,-7.920000000000002
24404,Salada longa vida AA - atacado,São Paulo (capital),11,7,2022,Caixa 20 kg,43.0,2022-07-11,1.75,6.75
24405,Salada longa vida AA - atacado,São Paulo (capital),12,7,2022,Caixa 20 kg,36.67,2022-07-12,-6.329999999999998,-8.079999999999998
24406,Salada longa vida AA - atacado,São Paulo (capital),13,7,2022,Caixa 20 kg,40.0,2022-07-13,3.3299999999999983,9.659999999999997
24407,Salada longa vida AA - atacado,São Paulo (capital),14,7,2022,Caixa 20 kg,34.4,2022-07-14,-5.600000000000001,-8.93
24408,Salada longa vida AA - atacado,São Paulo (capital),15,7,2022,Caixa 20 kg,33.75,2022-07-15,-0.6499999999999986,4.950000000000003
24409,Salada longa vida AA - atacado,São Paulo (capital),18,7,2022,Caixa 20 kg,28.33,2022-07-18,-5.420000000000002,-4.770000000000003
24410,Salada longa vida AA - atacado,São Paulo (capital),19,7,2022,Caixa 20 kg,31.0,2022-07-19,2.6700000000000017,8.090000000000003
24411,Salada longa vida AA - atacado,São Paulo (capital),20,7,2022,Caixa 20 kg,33.75,2022-07-20,2.75,0.0799999999999983
24412,Salada longa vida AA - atacado,São Paulo (capital),21,7,2022,Caixa 20 kg,31.0,2022-07-21,-2.75,-5.5
24413,Salada longa vida AA - atacado,São Paulo (capital),22,7,2022,Caixa 20 kg,33.75,2022-07-22,2.75,5.5
24414,Salada longa vida AA - atacado,São Paulo (capital),25,7,2022,Caixa 20 kg,36.25,2022-07-25,2.5,-0.25
24415,Salada longa vida AA - atacado,São Paulo (capital),26,7,2022,Caixa 20 kg,34.0,2022-07-26,-2.25,-4.75
24416,Salada longa vida AA - atacado,São Paulo (capital),27,7,2022,Caixa 20 kg,35.0,2022-07-27,1.0,3.25
